MATRICULA                     NOMBRES                  APPAT           APMAT         FECHA NAC     EDAD      SEXO           ORIGEN                    CURP

300164    |  CARLOS     |  FERNANDO   |             | RAMIREZ     |  NAVARRO     |  30-12-1996  |  27    |  H      |  TLAXCALA              |  RANC961230HTLMVR01  |
309289    |  PEDRO      |  GABRIEL    |             | CACERES     |  TORRES      |  10-02-1994  |  29    |  H      |  MEXICO                |  CATP940210HMECRD04  |
309439    |  CARLOS     |  FERNANDO   |             | CORDOVA     |  CASTRO      |  27-04-1960  |  63    |  H      |  HIDALGO               |  COCC600427HHIRSR02  |
309441    |  SOFIA      |  CLARA      |             | PENA        |  VALDEZ      |  11-05-1993  |  30    |  M      |  GUANAJUATO            |  PEVS930511MGUNLF05  |
309484    |  ANA        |  RAQUEL     |             | ROBLES      |  ESPINOZA    |  31-01-2000  |  23    |  M      |  COAHUILA              |  ROEA000131MCOBSNA3  |
309522    |  LUIS       |  MARIO      |             | TORRES      |  VARGAS      |  09-12-2006  |  17    |  H      |  ZACATECAS             |  TOVL061209HZARRSA5  |
309571    |  CARLOS     |  FERNANDO   |             | CASTRO      |  HERRERA     |  05-08-1990  |  33    |  H      |  SONORA                |  CAHC900805HSOSRR01  |
309627    |  CARLOS     |  FERNANDO   |             | JIMENEZ     |  CASTRO      |  14-11-2004  |  19    |  H      |  MEXICO                |  JICC041114HMEMSRA3  |
309631    |  TERESA     |  VALERIA    |             | ESPINOZA    |  NAVARRO     |  29-08-1981  |  42    |  M      |  MICHOACAN             |  EINT810829MMISVR01  |
309706    |  TERESA     |  VALERIA    |             | SEGURA      |  GONZALEZ    |  14-10-1973  |  50    |  M      |  MEXICO                |  SEGT731014MMEGNR02  |
309758    |  PATRICIA   |  ADRIANA    |             | RIOS        |  RIOS        |  20-03-2023  |  29    |  M      |  GUERRERO              |  RIRP230320MGUSSTA5  |
309885    |  DAVID      |  ENRIQUE    |             | CORDERO     |  PEREZ       |  20-08-1988  |  35    |  H      |  BAJA CALIFORNIA       |  COPD880820HBARRV05  |
309910    |  JAVIER     |  HECTOR     |             | ROBLES      |  MEDINA      |  17-07-1957  |  66    |  H      |  YUCATAN               |  ROMJ570717HYUBDV03  |
310003    |  MARTA      |  DIANA      |             | VARGAS      |  SERRANO     |  27-04-1986  |  37    |  M      |  QUERETARO             |  VASM860427MQURRR03  |
310062    |  TERESA     |  VALERIA    |             | REYES       |  CORDERO     |  14-10-1978  |  45    |  M      |  OAXACA                |  RECT781014MOAYRR05  |
310067    |  CARMEN     |  BEATRIZ    |             | CALDERON    |  NAVARRO     |  26-02-1993  |  30    |  M      |  SONORA                |  CANC930226MSOLVR04  |
310141    |  LUIS       |  MARIO      |             | NAVARRO     |  NAVARRO     |  18-12-2007  |  16    |  H      |  AGUASCALIENTES        |  NANL071218HAGVVSA2  |
310260    |  CRISTINA   |  SILVIA     |             | MORALES     |  MORALES     |  07-11-1982  |  41    |  M      |  SONORA                |  MOMC821107MSORRR01  |
310316    |  ANDRES     |  OSCAR      |             | CORDOVA     |  REYES       |  26-08-2013  |  10    |  H      |  COLIMA                |  CORA130826HCORYNA1  |
310406    |  MARIA      |  LUCIA      |             | GONZALEZ    |  GONZALEZ    |  28-06-1997  |  26    |  M      |  BAJA CALIFORNIA       |  GOGL970628MBANNC01  |
310525    |  SOFIA      |  CLARA      |             | VILLANUEVA  |  ZAMORA      |  27-11-1990  |  33    |  M      |  COLIMA                |  VIZS901127MCOLMF01  |
310634    |  MANUEL     |  CARLOS     |             | ROJAS       |  SANDEZ      |  19-09-1954  |  69    |  H      |  GUANAJUATO            |  ROSM540919HGUJNN02  |
310639    |  ALEJANDRO  |  RODRIGO    |             | PANTOJA     |  PENA        |  18-02-2012  |  11    |  H      |  BAJA CALIFORNIA SUR   |  PAPA120218HBANNLA3  |
310643    |  LAURA      |  NATALIA    |             | NAVARRO     |  SALAZAR     |  17-02-2007  |  16    |  M      |  CHIAPAS               |  NASL070217MCHVLRA2  |
310650    |  LUISA      |  LINDA      |             | SERRANO     |  CASTRO      |  23-07-1998  |  25    |  M      |  NAYARIT               |  SECL980723MNARSS03  |
310678    |  ROSA       |  ALICIA     |             | NAVARRO     |  REYES       |  20-08-1971  |  52    |  M      |  SINALOA               |  NARR710820MSIVYS02  |
310709    |  ISABEL     |  LOURDES    |             | SANDEZ      |  RIVAS       |  20-02-2001  |  22    |  M      |  NUEVO LEON            |  SARI010220MNUNVSA2  |
310717    |  JUAN       |  ALBERTO    |             | RAMIREZ     |  ESPINOZA    |  01-06-2018  |  5     |  H      |  SINALOA               |  RAEJ180601HSIMSNA4  |
310733    |  TERESA     |  VALERIA    |             | MONTOYA     |  DELGADO     |  20-01-1984  |  39    |  M      |  AGUASCALIENTES        |  MODT840120MAGNLR02  |
310840    |  DAVID      |  ENRIQUE    |             | GONZALEZ    |  JIMENEZ     |  02-04-1987  |  36    |  H      |  YUCATAN               |  GOJD870402HYUNMV05  |
310861    |  DAVID      |  ENRIQUE    |             | NAVARRO     |  VALLE       |  27-12-2009  |  14    |  H      |  SINALOA               |  NAVD091227HSIVLVA5  |
310897    |  MANUEL     |  CARLOS     |             | RIOS        |  VALLE       |  01-09-2005  |  18    |  H      |  DURANGO               |  RIVM050901HDUSLNA3  |
310958    |  JAVIER     |  HECTOR     |             | CISNEROS    |  HARO        |  07-04-2011  |  12    |  H      |  BAJA CALIFORNIA SUR   |  CIHJ110407HBASRVA4  |
310959    |  ALEJANDRO  |  RODRIGO    |             | MEDINA      |  MORALES     |  09-12-1957  |  66    |  H      |  SINALOA               |  MEMA571209HSIDRL05  |
310962    |  JAVIER     |  HECTOR     |             | CASTRO      |  PANTOJA     |  17-08-2006  |  17    |  H      |  TABASCO               |  CAPJ060817HTASNVA4  |
310986    |  ISABEL     |  LOURDES    |             | AVILA       |  RUIZ        |  28-04-1996  |  27    |  M      |  BAJA CALIFORNIA       |  AIRI960428MBAVZS01  |
311003    |  ELENA      |  GLORIA     |             | ROBLES      |  CORDOVA     |  06-07-1986  |  37    |  M      |  COAHUILA              |  ROCE860706MCOBRL01  |
311016    |  ALEJANDRO  |  RODRIGO    |             | MORALES     |  AVILA       |  21-07-2018  |  5     |  H      |  COLIMA                |  MOAA180721HCORVLA5  |
311051    |  CARLOS     |  FERNANDO   |             | JIMENEZ     |  VARGAS      |  10-07-2019  |  4     |  H      |  TLAXCALA              |  JIVC190710HTLMRRA4  |
311140    |  LUIS       |  MARIO      |             | VARGAS      |  TORRES      |  31-01-1960  |  63    |  H      |  CHIAPAS               |  VATL600131HCHRRS01  |
311184    |  CARMEN     |  BEATRIZ    |             | DELGADO     |  LEON        |  21-02-1956  |  67    |  M      |  HIDALGO               |  DELC560221MHILNR04  |
311251    |  TERESA     |  VALERIA    |             | VALLE       |  HARO        |  16-12-1978  |  45    |  M      |  AGUASCALIENTES        |  VAHT781216MAGLRR04  |
311388    |  PABLO      |  LUIS       |             | RIOS        |  AGUILAR     |  15-10-1991  |  32    |  H      |  CAMPECHE              |  RIAP911015HCASGB01  |
311426    |  DANIEL     |  EDUARDO    |             | RAMIREZ     |  RIVAS       |  13-12-1973  |  50    |  H      |  QUERETARO             |  RARD731213HQUMVN05  |
311438    |  ISABEL     |  LOURDES    |             | AGUILAR     |  GALLEGOS    |  23-05-1996  |  27    |  M      |  TABASCO               |  AUGI960523MTAGLS04  |
311491    |  ANDRES     |  OSCAR      |             | ESPINOZA    |  VILLANUEVA  |  09-06-2013  |  10    |  H      |  NUEVO LEON            |  EIVA130609HNUSLNA5  |
311505    |  LUISA      |  LINDA      |             | SOSA        |  DELGADO     |  03-03-2010  |  13    |  M      |  BAJA CALIFORNIA SUR   |  SODL100303MBASLSA4  |
311524    |  CARMEN     |  BEATRIZ    |             | ROLDAN      |  SOTO        |  10-12-2016  |  7     |  M      |  TAMAULIPAS            |  ROSC161210MTALTRA2  |
311555    |  ANDRES     |  OSCAR      |             | MENDOZA     |  JIMENEZ     |  15-03-2004  |  19    |  H      |  GUANAJUATO            |  MEJA040315HGUNMNA2  |
311572    |  ANDRES     |  OSCAR      |             | MEDINA      |  SANCHEZ     |  31-08-2022  |  1     |  H      |  DURANGO               |  MESA220831HDUDNNA5  |
311670    |  ELENA      |  GLORIA     |             | ROSALES     |  MORA        |  13-08-2011  |  12    |  M      |  QUINTANA ROO          |  ROME110813MQUSRLA4  |
311710    |  JUAN       |  ALBERTO    |             | MORA        |  MEDINA      |  26-11-2008  |  15    |  H      |  TLAXCALA              |  MOMJ081126HTLRDNA1  |
311734    |  ROSA       |  ALICIA     |             | ZAMORA      |  MIRANDA     |  01-08-1968  |  55    |  M      |  YUCATAN               |  ZAMR680801MYUMRS01  |
311824    |  SOFIA      |  CLARA      |             | SALAZAR     |  RAMIREZ     |  21-03-1961  |  62    |  M      |  MORELOS               |  SARS610321MMOLMF03  |
311854    |  JUAN       |  ALBERTO    |             | CASTRO      |  MENDOZA     |  23-02-1982  |  41    |  H      |  TABASCO               |  CAMJ820223HTASNN03  |
311917    |  MARTA      |  DIANA      |             | CASTRO      |  CASTRO      |  10-12-2013  |  10    |  M      |  NAYARIT               |  CACM131210MNASSRA3  |
311938    |  MARIA      |  LUCIA      |             | HERRERA     |  SALINAS     |  18-04-1995  |  28    |  M      |  AGUASCALIENTES        |  HESL950418MAGRLC02  |
312000    |  DAVID      |  ENRIQUE    |             | SEGURA      |  DELGADO     |  11-02-1992  |  31    |  H      |  JALISCO               |  SEDD920211HJAGLV04  |
312048    |  DANIEL     |  EDUARDO    |             | GUZMAN      |  RIVAS       |  19-08-1963  |  60    |  H      |  NAYARIT               |  GURD630819HNAZVN04  |
312072    |  DAVID      |  ENRIQUE    |             | SALINAS     |  REYES       |  23-05-1959  |  64    |  H      |  OAXACA                |  SARD590523HOALYV02  |
312088    |  ANDRES     |  OSCAR      |             | RIVAS       |  REYES       |  04-10-1978  |  45    |  H      |  HIDALGO               |  RIRA781004HHIVYN01  |
312172    |  JUAN       |  ALBERTO    |             | MORALES     |  SOSA        |  26-10-1996  |  27    |  H      |  QUERETARO             |  MOSJ961026HQURSN03  |
312241    |  ANDRES     |  OSCAR      |             | SOLANO      |  SOTO        |  02-07-2009  |  14    |  H      |  NAYARIT               |  SOSA090702HNALTNA2  |
312245    |  CRISTINA   |  SILVIA     |             | ROLDAN      |  MORALES     |  08-12-2009  |  14    |  M      |  TLAXCALA              |  ROMC091208MTLLRRA1  |
312288    |  DANIEL     |  EDUARDO    |             | MENDOZA     |  MORALES     |  25-04-1997  |  26    |  H      |  COLIMA                |  MEMD970425HCONRN04  |
312381    |  MARTA      |  DIANA      |             | MENDOZA     |  SEGURA      |  26-01-2002  |  21    |  M      |  COAHUILA              |  MESM020126MCONGRA3  |
312458    |  CRISTINA   |  SILVIA     |             | DELGADO     |  CORDOVA     |  12-11-1973  |  50    |  M      |  SONORA                |  DECC731112MSOLRR01  |
312521    |  PABLO      |  LUIS       |             | SOTO        |  SEGURA      |  21-09-1960  |  63    |  H      |  SAN LUIS POTOSI       |  SOSP600921HSATGB01  |
312524    |  ISABEL     |  LOURDES    |             | VARGAS      |  CACERES     |  24-11-1999  |  24    |  M      |  BAJA CALIFORNIA       |  VACI991124MBARCS05  |
312603    |  TERESA     |  VALERIA    |             | SEGURA      |  CASTRO      |  29-01-1992  |  31    |  M      |  EXTRANJERO            |  SECT920129MEXGSR04  |
312656    |  JUAN       |  ALBERTO    |             | MEDINA      |  SOTO        |  19-02-1983  |  40    |  H      |  NUEVO LEON            |  MESJ830219HNUDTN04  |
312837    |  CRISTINA   |  SILVIA     |             | ORTEGA      |  MENDOZA     |  06-10-1997  |  26    |  M      |  QUINTANA ROO          |  OEMC971006MQURNR01  |
312878    |  ANDRES     |  OSCAR      |             | ROLDAN      |  RIOS        |  31-11-1997  |  26    |  H      |  SAN LUIS POTOSI       |  RORA971131HSALSN03  |
312969    |  FRANCISCO  |  JULIO      |             | RIOS        |  RIVAS       |  11-02-2005  |  18    |  H      |  QUERETARO             |  RIRF050211HQUSVRA5  |
313028    |  ISABEL     |  LOURDES    |             | REYES       |  LOPEZ       |  28-08-1974  |  49    |  M      |  DURANGO               |  RELI740828MDUYPS01  |
313032    |  PATRICIA   |  ADRIANA    |             | CACERES     |  PEREZ       |  07-03-2004  |  19    |  M      |  YUCATAN               |  CAPP040307MYUCRTA5  |
313090    |  ANTONIO    |  SERGIO     |             | GALLEGOS    |  CACERES     |  11-09-1983  |  40    |  H      |  AGUASCALIENTES        |  GACA830911HAGLCN02  |
313139    |  CARLOS     |  FERNANDO   |             | PENA        |  RIOS        |  09-07-2010  |  13    |  H      |  BAJA CALIFORNIA SUR   |  PERC100709HBANSRA3  |
313170    |  ELENA      |  GLORIA     |             | ROMERO      |  SANDEZ      |  25-06-1967  |  56    |  M      |  MORELOS               |  ROSE670625MMOMNL05  |
313195    |  LAURA      |  NATALIA    |             | ROSALES     |  MEDINA      |  21-03-1994  |  29    |  M      |  MORELOS               |  ROML940321MMOSDR04  |
313211    |  JUAN       |  ALBERTO    |             | VALLE       |  CASTRO      |  06-02-1967  |  56    |  H      |  AGUASCALIENTES        |  VACJ670206HAGLSN05  |
313231    |  DAVID      |  ENRIQUE    |             | RIOS        |  RIVAS       |  16-11-2017  |  6     |  H      |  DURANGO               |  RIRD171116HDUSVVA4  |
313277    |  ANDRES     |  OSCAR      |             | ROBLES      |  CASTRO      |  07-07-1966  |  57    |  H      |  NAYARIT               |  ROCA660707HNABSN01  |
313427    |  CRISTINA   |  SILVIA     |             | SOSA        |  TORRES      |  23-01-1993  |  30    |  M      |  GUERRERO              |  SOTC930123MGUSRR04  |
313565    |  ANA        |  RAQUEL     |             | ROMERO      |  RIOS        |  23-04-1964  |  59    |  M      |  VERACRUZ              |  RORA640423MVEMSN05  |
313607    |  MIGUEL     |  ALEJANDRO  |             | TORRES      |  SALINAS     |  28-02-2009  |  14    |  H      |  GUERRERO              |  TOSM090228HGURLGA1  |
313630    |  ISABEL     |  LOURDES    |             | BLANCO      |  VARGAS      |  29-08-2014  |  9     |  M      |  NUEVO LEON            |  BAVI140829MNULRSA4  |
313684    |  DAVID      |  ENRIQUE    |             | AVILA       |  CALDERON    |  15-09-2001  |  22    |  H      |  SAN LUIS POTOSI       |  AICD010915HSAVLVA4  |
313714    |  ALEJANDRO  |  RODRIGO    |             | GUERRA      |  ZAMORA      |  08-07-1988  |  35    |  H      |  PUEBLA                |  GUZA880708HPURML04  |
313770    |  PATRICIA   |  ADRIANA    |             | VALLE       |  MONTOYA     |  04-03-2011  |  12    |  M      |  AGUASCALIENTES        |  VAMP110304MAGLNTA5  |
313776    |  MARTA      |  DIANA      |             | ROBLES      |  AVILA       |  29-04-2008  |  15    |  M      |  BAJA CALIFORNIA       |  ROAM080429MBABVRA2  |
313781    |  ANDRES     |  OSCAR      |             | NAVARRO     |  JIMENEZ     |  14-01-1976  |  47    |  H      |  AGUASCALIENTES        |  NAJA760114HAGVMN04  |
313797    |  LAURA      |  NATALIA    |             | ESPINOZA    |  ROBLES      |  19-11-2015  |  8     |  M      |  GUANAJUATO            |  EIRL151119MGUSBRA5  |
313806    |  MIGUEL     |  ALEJANDRO  |             | DELGADO     |  REYES       |  11-07-1988  |  35    |  H      |  COLIMA                |  DERM880711HCOLYG01  |
313838    |  MARIA      |  LUCIA      |             | ZAMORA      |  CORDERO     |  24-10-2011  |  12    |  M      |  JALISCO               |  ZACL111024MJAMRCA4  |
314342    |  PEDRO      |  GABRIEL    |             | VIDAL       |  RIOS        |  01-03-1952  |  71    |  H      |  TABASCO               |  VIRP520301HTADSD03  |
314349    |  MARIA      |  LUCIA      |             | MORALES     |  VARGAS      |  09-11-1991  |  32    |  M      |  OAXACA                |  MOVL911109MOARRC04  |
314408    |  PAULA      |  VICTORIA   |             | TORRES      |  VALDEZ      |  26-09-1981  |  42    |  M      |  BAJA CALIFORNIA       |  TOVP810926MBARLL02  |
314421    |  SOFIA      |  CLARA      |             | MONTOYA     |  TORRES      |  17-01-2009  |  14    |  M      |  OAXACA                |  MOTS090117MOANRFA2  |
314457    |  CARLOS     |  FERNANDO   |             | PEREZ       |  MONTOYA     |  14-11-1960  |  63    |  H      |  CIUDAD DE MEXICO      |  PEMC601114HCIRNR01  |
314479    |  MARIA      |  LUCIA      |             | PANTOJA     |  DELGADO     |  12-12-1973  |  50    |  M      |  CHIAPAS               |  PADL731212MCHNLC01  |
314524    |  LUISA      |  LINDA      |             | RIOS        |  CORDOVA     |  03-05-2019  |  4     |  M      |  CAMPECHE              |  RICL190503MCASRSA1  |
314598    |  SOFIA      |  CLARA      |             | VARGAS      |  RIVAS       |  21-03-2008  |  15    |  M      |  NUEVO LEON            |  VARS080321MNURVFA5  |
314603    |  PABLO      |  LUIS       |             | GUTIERREZ   |  HERRERA     |  30-05-1956  |  67    |  H      |  CIUDAD DE MEXICO      |  GUHP560530HCITRB02  |
314795    |  PATRICIA   |  ADRIANA    |             | ROSALES     |  HERRERA     |  06-09-1958  |  65    |  M      |  QUERETARO             |  ROHP580906MQUSRT05  |
314798    |  MANUEL     |  CARLOS     |             | HERRERA     |  SERRANO     |  22-12-1951  |  72    |  H      |  SINALOA               |  HESM511222HSIRRN05  |
314803    |  PAULA      |  VICTORIA   |             | CASTRO      |  ROLDAN      |  17-07-1988  |  35    |  M      |  TLAXCALA              |  CARP880717MTLSLL05  |
314929    |  DAVID      |  ENRIQUE    |             | RIOS        |  LEON        |  17-08-1982  |  41    |  H      |  TABASCO               |  RILD820817HTASNV03  |
314968    |  CARLOS     |  FERNANDO   |             | LOPEZ       |  SOTO        |  24-11-2010  |  13    |  H      |  SAN LUIS POTOSI       |  LOSC101124HSAPTRA3  |
315034    |  DAVID      |  ENRIQUE    |             | ZAMORA      |  FERNANDEZ   |  01-06-1955  |  68    |  H      |  JALISCO               |  ZAFD550601HJAMRV02  |
315094    |  JAVIER     |  HECTOR     |             | LUGO        |  ZAMORA      |  10-01-1996  |  27    |  H      |  MEXICO                |  LUZJ960110HMEGMV01  |
315101    |  CARLOS     |  FERNANDO   |             | PEREZ       |  VARGAS      |  13-01-1993  |  30    |  H      |  TLAXCALA              |  PEVC930113HTLRRR01  |
315114    |  PAULA      |  VICTORIA   |             | CORDERO     |  AGUILAR     |  04-04-2015  |  8     |  M      |  AGUASCALIENTES        |  COAP150404MAGRGLA5  |
315193    |  LUISA      |  LINDA      |             | GUZMAN      |  TORRES      |  30-04-1969  |  54    |  M      |  SINALOA               |  GUTL690430MSIZRS01  |
315205    |  PAULA      |  VICTORIA   |             | SANCHEZ     |  MEZA        |  24-04-1974  |  49    |  M      |  AGUASCALIENTES        |  SAMP740424MAGNZL04  |
315356    |  MARTA      |  DIANA      |             | CASTRO      |  PANTOJA     |  09-04-2010  |  13    |  M      |  NAYARIT               |  CAPM100409MNASNRA2  |
315378    |  MIGUEL     |  ALEJANDRO  |             | BLANCO      |  FERNANDEZ   |  13-04-1950  |  73    |  H      |  DURANGO               |  BAFM500413HDULRG05  |
315419    |  MANUEL     |  CARLOS     |             | CASTRO      |  MONTOYA     |  18-09-1957  |  66    |  H      |  MORELOS               |  CAMM570918HMOSNN05  |
315448    |  LUIS       |  MARIO      |             | NAVARRO     |  SILVA       |  27-11-1973  |  50    |  H      |  NUEVO LEON            |  NASL731127HNUVLS01  |
315485    |  CARLOS     |  FERNANDO   |             | GALLEGOS    |  MENDOZA     |  28-01-1977  |  46    |  H      |  SONORA                |  GAMC770128HSOLNR05  |
315529    |  ANTONIO    |  SERGIO     |             | VARGAS      |  MIRANDA     |  04-08-1973  |  50    |  H      |  DURANGO               |  VAMA730804HDURRN04  |
315575    |  MANUEL     |  CARLOS     |             | GUZMAN      |  TORRES      |  12-10-2009  |  14    |  H      |  TAMAULIPAS            |  GUTM091012HTAZRNA4  |
315595    |  PATRICIA   |  ADRIANA    |             | ORTEGA      |  CALDERON    |  24-06-2006  |  17    |  M      |  NUEVO LEON            |  OECP060624MNURLTA5  |
315651    |  PAULA      |  VICTORIA   |             | PENA        |  DURAN       |  26-08-1968  |  55    |  M      |  SINALOA               |  PEDP680826MSINRL01  |
315689    |  SOFIA      |  CLARA      |             | ORTEGA      |  SERRANO     |  08-11-1973  |  50    |  M      |  QUERETARO             |  OESS731108MQURRF05  |
315785    |  ISABEL     |  LOURDES    |             | PANTOJA     |  ROJAS       |  07-09-2000  |  23    |  M      |  NUEVO LEON            |  PARI000907MNUNJSA2  |
315812    |  MARIA      |  LUCIA      |             | SILVA       |  RAMIREZ     |  12-03-2014  |  9     |  M      |  BAJA CALIFORNIA SUR   |  SIRL140312MBALMCA4  |
315835    |  DAVID      |  ENRIQUE    |             | CASTRO      |  CACERES     |  24-03-1992  |  31    |  H      |  MEXICO                |  CACD920324HMESCV04  |
315854    |  JUAN       |  ALBERTO    |             | DELGADO     |  RIOS        |  10-02-2005  |  18    |  H      |  COLIMA                |  DERJ050210HCOLSNA5  |
315861    |  SOFIA      |  CLARA      |             | VALDEZ      |  GUZMAN      |  31-04-1982  |  41    |  M      |  JALISCO               |  VAGS820431MJALZF03  |
315900    |  ANDRES     |  OSCAR      |             | VARGAS      |  CASTRO      |  01-08-1961  |  62    |  H      |  EXTRANJERO            |  VACA610801HEXRSN01  |
315907    |  CARMEN     |  BEATRIZ    |             | TORRES      |  CASTRO      |  29-06-2000  |  23    |  M      |  OAXACA                |  TOCC000629MOARSRA3  |
315912    |  MARTA      |  DIANA      |             | GUTIERREZ   |  SOTO        |  15-02-1999  |  24    |  M      |  GUANAJUATO            |  GUSM990215MGUTTR03  |
315930    |  PAULA      |  VICTORIA   |             | VILLANUEVA  |  GALLEGOS    |  02-12-1974  |  49    |  M      |  TABASCO               |  VIGP741202MTALLL01  |
315987    |  MANUEL     |  CARLOS     |             | MEDINA      |  MIRANDA     |  06-01-2009  |  14    |  H      |  VERACRUZ              |  MEMM090106HVEDRNA2  |
316020    |  LUISA      |  LINDA      |             | CORDOVA     |  PANTOJA     |  06-09-1973  |  50    |  M      |  CHIAPAS               |  COPL730906MCHRNS01  |
316136    |  MARTA      |  DIANA      |             | HARO        |  VILLANUEVA  |  07-06-1990  |  33    |  M      |  JALISCO               |  HAVM900607MJARLR04  |
316212    |  SOFIA      |  CLARA      |             | CORDOVA     |  CISNEROS    |  20-06-1961  |  62    |  M      |  GUERRERO              |  COCS610620MGURSF03  |
316244    |  CARMEN     |  BEATRIZ    |             | RIOS        |  PANTOJA     |  20-02-1951  |  72    |  M      |  TAMAULIPAS            |  RIPC510220MTASNR05  |
316265    |  JAVIER     |  HECTOR     |             | SANCHEZ     |  RAMIREZ     |  03-11-2004  |  19    |  H      |  BAJA CALIFORNIA SUR   |  SARJ041103HBANMVA2  |
316425    |  CARMEN     |  BEATRIZ    |             | PIZARRO     |  ESPINOZA    |  25-05-1954  |  69    |  M      |  ZACATECAS             |  PIEC540525MZAZSR02  |
316482    |  MARTA      |  DIANA      |             | SALINAS     |  RIVAS       |  20-10-1983  |  40    |  M      |  YUCATAN               |  SARM831020MYULVR03  |
316588    |  LUIS       |  MARIO      |             | PANTOJA     |  NAVARRO     |  09-06-2016  |  7     |  H      |  MICHOACAN             |  PANL160609HMINVSA4  |
316627    |  ANDRES     |  OSCAR      |             | PAREDES     |  GUERRA      |  02-06-1972  |  51    |  H      |  MORELOS               |  PAGA720602HMORRN03  |
316648    |  PAULA      |  VICTORIA   |             | GALLEGOS    |  CALDERON    |  23-06-1990  |  33    |  M      |  SONORA                |  GACP900623MSOLLL04  |
316654    |  CARLOS     |  FERNANDO   |             | VILLANUEVA  |  MEDINA      |  07-05-2007  |  16    |  H      |  CAMPECHE              |  VIMC070507HCALDRA4  |
316661    |  ANA        |  RAQUEL     |             | PEREZ       |  DELGADO     |  15-05-1957  |  66    |  M      |  CAMPECHE              |  PEDA570515MCARLN02  |
316678    |  SOFIA      |  CLARA      |             | MORALES     |  MENDOZA     |  06-01-2007  |  16    |  M      |  ZACATECAS             |  MOMS070106MZARNFA5  |
316679    |  CARLOS     |  FERNANDO   |             | ROMERO      |  SOTO        |  07-12-2007  |  16    |  H      |  TAMAULIPAS            |  ROSC071207HTAMTRA1  |
316797    |  MARTA      |  DIANA      |             | ROLDAN      |  NAVARRO     |  13-08-1997  |  26    |  M      |  SONORA                |  RONM970813MSOLVR05  |
316828    |  MARTA      |  DIANA      |             | BLANCO      |  RUIZ        |  15-11-2019  |  4     |  M      |  HIDALGO               |  BARM191115MHILZRA3  |
316956    |  DANIEL     |  EDUARDO    |             | GUZMAN      |  DURAN       |  17-02-1999  |  24    |  H      |  BAJA CALIFORNIA       |  GUDD990217HBAZRN05  |
317100    |  ELENA      |  GLORIA     |             | RIVAS       |  MENDOZA     |  16-07-1969  |  54    |  M      |  JALISCO               |  RIME690716MJAVNL01  |
317170    |  ALEJANDRO  |  RODRIGO    |             | MEZA        |  GUTIERREZ   |  11-11-1961  |  62    |  H      |  PUEBLA                |  MEGA611111HPUZTL02  |
317238    |  CRISTINA   |  SILVIA     |             | CISNEROS    |  LUGO        |  21-05-1999  |  24    |  M      |  JALISCO               |  CILC990521MJASGR02  |
317338    |  CARMEN     |  BEATRIZ    |             | SALINAS     |  MEDINA      |  04-08-1980  |  43    |  M      |  VERACRUZ              |  SAMC800804MVELDR04  |
317342    |  ANTONIO    |  SERGIO     |             | VARGAS      |  GUERRA      |  19-05-1979  |  44    |  H      |  MICHOACAN             |  VAGA790519HMIRRN01  |
317354    |  MARIA      |  LUCIA      |             | ROJAS       |  VALDEZ      |  25-12-1973  |  50    |  M      |  GUANAJUATO            |  ROVL731225MGUJLC01  |
317370    |  CRISTINA   |  SILVIA     |             | SOSA        |  GUZMAN      |  21-08-2013  |  10    |  M      |  PUEBLA                |  SOGC130821MPUSZRA4  |
317387    |  DAVID      |  ENRIQUE    |             | GUZMAN      |  NAVARRO     |  21-08-2020  |  3     |  H      |  HIDALGO               |  GUND200821HHIZVVA5  |
317429    |  ALEJANDRO  |  RODRIGO    |             | MEDINA      |  SERRANO     |  15-07-1969  |  54    |  H      |  SAN LUIS POTOSI       |  MESA690715HSADRL03  |
317440    |  ANA        |  RAQUEL     |             | CISNEROS    |  ORTEGA      |  11-05-1958  |  65    |  M      |  COAHUILA              |  CIOA580511MCOSRN04  |
317448    |  ALEJANDRO  |  RODRIGO    |             | REYES       |  HERRERA     |  16-10-1951  |  72    |  H      |  BAJA CALIFORNIA SUR   |  REHA511016HBAYRL04  |
317451    |  JUAN       |  ALBERTO    |             | JIMENEZ     |  PAREDES     |  08-04-1961  |  62    |  H      |  JALISCO               |  JIPJ610408HJAMRN02  |
317497    |  PATRICIA   |  ADRIANA    |             | CASTRO      |  RIOS        |  25-07-1995  |  28    |  M      |  YUCATAN               |  CARP950725MYUSST05  |
317565    |  PAULA      |  VICTORIA   |             | PENA        |  MIRANDA     |  03-06-2022  |  1     |  M      |  BAJA CALIFORNIA SUR   |  PEMP220603MBANRLA1  |
317568    |  MARIA      |  LUCIA      |             | NAVARRO     |  CISNEROS    |  08-03-1983  |  40    |  M      |  MORELOS               |  NACL830308MMOVSC03  |
317585    |  SOFIA      |  CLARA      |             | BLANCO      |  CALDERON    |  13-02-1983  |  40    |  M      |  CIUDAD DE MEXICO      |  BACS830213MCILLF01  |
317665    |  ELENA      |  GLORIA     |             | CASTRO      |  TORRES      |  08-04-1986  |  37    |  M      |  HIDALGO               |  CATE860408MHISRL05  |
317705    |  CARMEN     |  BEATRIZ    |             | ORTEGA      |  ORTEGA      |  14-03-2014  |  9     |  M      |  QUERETARO             |  OEOC140314MQURRRA1  |
317812    |  ISABEL     |  LOURDES    |             | NAVARRO     |  ROMERO      |  25-12-1999  |  24    |  M      |  AGUASCALIENTES        |  NARI991225MAGVMS04  |
