MATRICULA                     NOMBRES                  APPAT           APMAT         FECHA NAC     EDAD      SEXO           ORIGEN                    CURP

325395    |  JAVIER     |  HECTOR     |             | VARGAS      |  VARGAS      |  16-01-2022  |  1     |  H      |  EXTRANJERO            |  VAVJ220116HEXRRVA4  |
314953    |  LAURA      |  NATALIA    |             | ORTEGA      |  ORTEGA      |  10-12-2010  |  13    |  M      |  YUCATAN               |  OEOL101210MYURRRA2  |
322819    |  MARTA      |  DIANA      |             | HARO        |  CASTRO      |  27-04-2014  |  9     |  M      |  TAMAULIPAS            |  HACM140427MTARSRA3  |
317504    |  JUAN       |  ALBERTO    |             | SOSA        |  CASTRO      |  07-01-1991  |  32    |  H      |  SINALOA               |  SOCJ910107HSISSN04  |
300518    |  DANIEL     |  EDUARDO    |             | PENA        |  NAVARRO     |  08-06-1986  |  37    |  H      |  TAMAULIPAS            |  PEND860608HTANVN02  |
331428    |  SOFIA      |  CLARA      |             | RIOS        |  SALAZAR     |  27-09-2016  |  7     |  M      |  MEXICO                |  RISS160927MMESLFA5  |
318760    |  CRISTINA   |  SILVIA     |             | RUIZ        |  VARGAS      |  25-02-1994  |  29    |  M      |  ZACATECAS             |  RUVC940225MZAZRR04  |
318450    |  JUAN       |  ALBERTO    |             | GUZMAN      |  AGUILAR     |  07-07-2016  |  7     |  H      |  NUEVO LEON            |  GUAJ160707HNUZGNA3  |
327370    |  ANA        |  RAQUEL     |             | ROSALES     |  ROBLES      |  29-01-2002  |  21    |  M      |  GUERRERO              |  RORA020129MGUSBNA2  |
328227    |  TERESA     |  VALERIA    |             | GALLEGOS    |  RIOS        |  14-02-1985  |  38    |  M      |  EXTRANJERO            |  GART850214MEXLSR04  |
305658    |  LUISA      |  LINDA      |             | JIMENEZ     |  TORRES      |  08-02-1992  |  31    |  M      |  PUEBLA                |  JITL920208MPUMRS01  |
326371    |  MARTA      |  DIANA      |             | LOPEZ       |  SANDEZ      |  23-03-1950  |  73    |  M      |  ZACATECAS             |  LOSM500323MZAPNR04  |
318317    |  MIGUEL     |  ALEJANDRO  |             | JIMENEZ     |  BLANCO      |  28-05-1999  |  24    |  H      |  MEXICO                |  JIBM990528HMEMLG01  |
307458    |  JAVIER     |  HECTOR     |             | ROLDAN      |  VARGAS      |  31-07-1980  |  43    |  H      |  COLIMA                |  ROVJ800731HCOLRV02  |
303852    |  PAULA      |  VICTORIA   |             | SOTO        |  VALDEZ      |  10-10-2018  |  5     |  M      |  GUERRERO              |  SOVP181010MGUTLLA1  |
329513    |  LUISA      |  LINDA      |             | SOTO        |  CORDERO     |  11-06-1975  |  48    |  M      |  NUEVO LEON            |  SOCL750611MNUTRS01  |
321581    |  ANDRES     |  OSCAR      |             | ORTEGA      |  MEZA        |  06-07-2017  |  6     |  H      |  MICHOACAN             |  OEMA170706HMIRZNA2  |
319438    |  LUIS       |  MARIO      |             | SANDEZ      |  PIZARRO     |  23-03-1961  |  62    |  H      |  CAMPECHE              |  SAPL610323HCANZS04  |
328421    |  ISABEL     |  LOURDES    |             | MEDINA      |  GONZALEZ    |  15-06-1993  |  30    |  M      |  NUEVO LEON            |  MEGI930615MNUDNS04  |
301675    |  MARTA      |  DIANA      |             | PAREDES     |  ROMERO      |  23-08-2015  |  8     |  M      |  SINALOA               |  PARM150823MSIRMRA1  |
309788    |  PATRICIA   |  ADRIANA    |             | SILVA       |  CASTRO      |  04-10-2014  |  9     |  M      |  COLIMA                |  SICP141004MCOLSTA2  |
309739    |  ELENA      |  GLORIA     |             | MEZA        |  ROMERO      |  05-01-1976  |  47    |  M      |  BAJA CALIFORNIA SUR   |  MERE760105MBAZML02  |
327362    |  MIGUEL     |  ALEJANDRO  |             | MEDINA      |  PANTOJA     |  12-08-2004  |  19    |  H      |  TAMAULIPAS            |  MEPM040812HTADNGA4  |
305254    |  PABLO      |  LUIS       |             | RUIZ        |  PENA        |  15-10-1978  |  45    |  H      |  SAN LUIS POTOSI       |  RUPP781015HSAZNB02  |
324992    |  CRISTINA   |  SILVIA     |             | GUZMAN      |  PENA        |  16-02-1968  |  55    |  M      |  SAN LUIS POTOSI       |  GUPC680216MSAZNR03  |
314383    |  PATRICIA   |  ADRIANA    |             | SOTO        |  RIOS        |  23-09-1990  |  33    |  M      |  CHIHUAHUA             |  SORP900923MCHTST01  |
304081    |  ROSA       |  ALICIA     |             | ZAMORA      |  BLANCO      |  13-02-1950  |  73    |  M      |  BAJA CALIFORNIA SUR   |  ZABR500213MBAMLS03  |
319851    |  FRANCISCO  |  JULIO      |             | DELGADO     |  GUZMAN      |  11-12-2007  |  16    |  H      |  NUEVO LEON            |  DEGF071211HNULZRA1  |
316498    |  DAVID      |  ENRIQUE    |             | VALLE       |  NAVARRO     |  14-02-1952  |  71    |  H      |  OAXACA                |  VAND520214HOALVV02  |
315077    |  MARTA      |  DIANA      |             | GUTIERREZ   |  ROMERO      |  14-03-1952  |  71    |  M      |  TLAXCALA              |  GURM520314MTLTMR01  |
329303    |  JUAN       |  ALBERTO    |             | PENA        |  CACERES     |  19-09-2011  |  12    |  H      |  COLIMA                |  PECJ110919HCONCNA4  |
320735    |  PABLO      |  LUIS       |             | VALDEZ      |  HARO        |  14-11-2013  |  10    |  H      |  NUEVO LEON            |  VAHP131114HNULRBA5  |
326848    |  MARTA      |  DIANA      |             | ROSALES     |  LOPEZ       |  14-10-1989  |  34    |  M      |  YUCATAN               |  ROLM891014MYUSPR02  |
311531    |  FRANCISCO  |  JULIO      |             | TORRES      |  SOSA        |  19-11-1957  |  66    |  H      |  CAMPECHE              |  TOSF571119HCARSR01  |
311307    |  CARLOS     |  FERNANDO   |             | PANTOJA     |  SANCHEZ     |  01-04-2005  |  18    |  H      |  QUERETARO             |  PASC050401HQUNNRA4  |
312250    |  JAVIER     |  HECTOR     |             | SILVA       |  MEDINA      |  20-01-1999  |  24    |  H      |  JALISCO               |  SIMJ990120HJALDV05  |
305067    |  CRISTINA   |  SILVIA     |             | ZAMORA      |  LUGO        |  16-01-1995  |  28    |  M      |  CHIHUAHUA             |  ZALC950116MCHMGR02  |
315955    |  LAURA      |  NATALIA    |             | GONZALEZ    |  VILLANUEVA  |  24-12-2008  |  15    |  M      |  NAYARIT               |  GOVL081224MNANLRA5  |
310937    |  CARMEN     |  BEATRIZ    |             | GONZALEZ    |  SOTO        |  19-04-2000  |  23    |  M      |  SONORA                |  GOSC000419MSONTRA4  |
316168    |  DAVID      |  ENRIQUE    |             | ORTEGA      |  PEREZ       |  04-08-1982  |  41    |  H      |  SONORA                |  OEPD820804HSORRV03  |
300842    |  TERESA     |  VALERIA    |             | JIMENEZ     |  DELGADO     |  27-03-1977  |  46    |  M      |  HIDALGO               |  JIDT770327MHIMLR04  |
302502    |  ANTONIO    |  SERGIO     |             | ZAMORA      |  HARO        |  24-12-1994  |  29    |  H      |  SAN LUIS POTOSI       |  ZAHA941224HSAMRN04  |
320032    |  CRISTINA   |  SILVIA     |             | DELGADO     |  JIMENEZ     |  11-02-1986  |  37    |  M      |  DURANGO               |  DEJC860211MDULMR03  |
314987    |  PABLO      |  LUIS       |             | MEDINA      |  VALDEZ      |  28-07-1972  |  51    |  H      |  BAJA CALIFORNIA SUR   |  MEVP720728HBADLB04  |
318724    |  ROSA       |  ALICIA     |             | ROJAS       |  DELGADO     |  26-04-1967  |  56    |  M      |  TABASCO               |  RODR670426MTAJLS02  |
308253    |  ANTONIO    |  SERGIO     |             | SEGURA      |  GUZMAN      |  29-09-2023  |  56    |  H      |  QUINTANA ROO          |  SEGA230929HQUGZNA2  |
322484    |  SOFIA      |  CLARA      |             | CASTRO      |  CACERES     |  21-08-1979  |  44    |  M      |  NUEVO LEON            |  CACS790821MNUSCF04  |
314007    |  TERESA     |  VALERIA    |             | MIRANDA     |  MEZA        |  21-12-1957  |  66    |  M      |  VERACRUZ              |  MIMT571221MVERZR03  |
323898    |  MIGUEL     |  ALEJANDRO  |             | ROBLES      |  DELGADO     |  02-08-2008  |  15    |  H      |  TAMAULIPAS            |  RODM080802HTABLGA5  |
325318    |  MARTA      |  DIANA      |             | ESPINOZA    |  HERRERA     |  14-12-2019  |  4     |  M      |  DURANGO               |  EIHM191214MDUSRRA2  |
310237    |  CRISTINA   |  SILVIA     |             | GUERRA      |  GUZMAN      |  17-08-1968  |  55    |  M      |  DURANGO               |  GUGC680817MDURZR01  |
325589    |  ANTONIO    |  SERGIO     |             | RAMIREZ     |  BLANCO      |  20-11-1993  |  30    |  H      |  CHIHUAHUA             |  RABA931120HCHMLN01  |
301179    |  ALEJANDRO  |  RODRIGO    |             | AVILA       |  JIMENEZ     |  06-05-1962  |  61    |  H      |  TABASCO               |  AIJA620506HTAVML01  |
311717    |  ANA        |  RAQUEL     |             | CISNEROS    |  JIMENEZ     |  24-12-1976  |  47    |  M      |  CHIAPAS               |  CIJA761224MCHSMN05  |
319766    |  MANUEL     |  CARLOS     |             | CASTRO      |  CALDERON    |  17-03-2004  |  19    |  H      |  CHIHUAHUA             |  CACM040317HCHSLNA1  |
308353    |  DAVID      |  ENRIQUE    |             | VALDEZ      |  VALDEZ      |  08-02-1962  |  61    |  H      |  TLAXCALA              |  VAVD620208HTLLLV05  |
301742    |  ELENA      |  GLORIA     |             | SANDEZ      |  RIOS        |  12-08-1975  |  48    |  M      |  EXTRANJERO            |  SARE750812MEXNSL01  |
321040    |  LAURA      |  NATALIA    |             | ROBLES      |  RIOS        |  03-03-2008  |  15    |  M      |  COAHUILA              |  RORL080303MCOBSRA1  |
325199    |  TERESA     |  VALERIA    |             | GUZMAN      |  PANTOJA     |  05-03-2016  |  7     |  M      |  TABASCO               |  GUPT160305MTAZNRA2  |
313794    |  CARLOS     |  FERNANDO   |             | ROBLES      |  MENDOZA     |  20-11-1982  |  41    |  H      |  JALISCO               |  ROMC821120HJABNR03  |
328566    |  MANUEL     |  CARLOS     |             | GUZMAN      |  SOSA        |  20-06-1950  |  73    |  H      |  VERACRUZ              |  GUSM500620HVEZSN04  |
320514    |  MANUEL     |  CARLOS     |             | CASTRO      |  VARGAS      |  14-02-2023  |  73    |  H      |  COLIMA                |  CAVM230214HCOSRNA1  |
311639    |  ANTONIO    |  SERGIO     |             | PAREDES     |  MORALES     |  25-02-2002  |  21    |  H      |  CHIAPAS               |  PAMA020225HCHRRNA4  |
308319    |  LAURA      |  NATALIA    |             | VIDAL       |  MENDOZA     |  07-03-1977  |  46    |  M      |  EXTRANJERO            |  VIML770307MEXDNR02  |
302519    |  MANUEL     |  CARLOS     |             | DURAN       |  MORA        |  17-08-1999  |  24    |  H      |  HIDALGO               |  DUMM990817HHIRRN05  |
305308    |  ANA        |  RAQUEL     |             | MENDOZA     |  SEGURA      |  25-03-1958  |  65    |  M      |  QUINTANA ROO          |  MESA580325MQUNGN04  |
302881    |  SOFIA      |  CLARA      |             | JIMENEZ     |  NAVARRO     |  19-08-2012  |  11    |  M      |  ZACATECAS             |  JINS120819MZAMVFA1  |
312557    |  MIGUEL     |  ALEJANDRO  |             | SOSA        |  MENDOZA     |  20-11-2022  |  1     |  H      |  SAN LUIS POTOSI       |  SOMM221120HSASNGA4  |
315179    |  DAVID      |  ENRIQUE    |             | MORALES     |  DURAN       |  30-09-1978  |  45    |  H      |  MEXICO                |  MODD780930HMERRV05  |
324903    |  MARIA      |  LUCIA      |             | HARO        |  NAVARRO     |  28-01-1962  |  61    |  M      |  QUERETARO             |  HANL620128MQURVC04  |
300655    |  DAVID      |  ENRIQUE    |             | VARGAS      |  MORALES     |  17-03-2010  |  13    |  H      |  MEXICO                |  VAMD100317HMERRVA4  |
312947    |  LUISA      |  LINDA      |             | DELGADO     |  CISNEROS    |  10-12-1972  |  51    |  M      |  CHIHUAHUA             |  DECL721210MCHLSS05  |
328440    |  ANTONIO    |  SERGIO     |             | BLANCO      |  SALAZAR     |  05-03-1968  |  55    |  H      |  MORELOS               |  BASA680305HMOLLN04  |
311774    |  FRANCISCO  |  JULIO      |             | REYES       |  SANDEZ      |  25-10-1981  |  42    |  H      |  COLIMA                |  RESF811025HCOYNR01  |
306174    |  PABLO      |  LUIS       |             | MEZA        |  SANCHEZ     |  11-09-2002  |  21    |  H      |  COAHUILA              |  MESP020911HCOZNBA3  |
300597    |  LUIS       |  MARIO      |             | NAVARRO     |  SERRANO     |  10-06-1954  |  69    |  H      |  QUINTANA ROO          |  NASL540610HQUVRS04  |
321237    |  MARIA      |  LUCIA      |             | ROSALES     |  JIMENEZ     |  08-11-2018  |  5     |  M      |  MEXICO                |  ROJL181108MMESMCA2  |
320784    |  PATRICIA   |  ADRIANA    |             | MORA        |  PANTOJA     |  08-10-2014  |  9     |  M      |  EXTRANJERO            |  MOPP141008MEXRNTA5  |
311584    |  PABLO      |  LUIS       |             | TORRES      |  TORRES      |  01-08-2016  |  7     |  H      |  CIUDAD DE MEXICO      |  TOTP160801HCIRRBA5  |
313133    |  ALEJANDRO  |  RODRIGO    |             | MEDINA      |  SOLANO      |  17-05-2020  |  3     |  H      |  NAYARIT               |  MESA200517HNADLLA5  |
324682    |  LUIS       |  MARIO      |             | MEDINA      |  SEGURA      |  03-09-2015  |  8     |  H      |  MORELOS               |  MESL150903HMODGSA5  |
318464    |  CARMEN     |  BEATRIZ    |             | GUZMAN      |  MORALES     |  30-12-2012  |  11    |  M      |  NAYARIT               |  GUMC121230MNAZRRA2  |
312888    |  TERESA     |  VALERIA    |             | PIZARRO     |  CISNEROS    |  05-07-2005  |  18    |  M      |  TAMAULIPAS            |  PICT050705MTAZSRA3  |
325769    |  PATRICIA   |  ADRIANA    |             | ROJAS       |  MORALES     |  20-07-2018  |  5     |  M      |  SAN LUIS POTOSI       |  ROMP180720MSAJRTA1  |
330553    |  CARMEN     |  BEATRIZ    |             | GONZALEZ    |  MEDINA      |  03-10-1959  |  64    |  M      |  EXTRANJERO            |  GOMC591003MEXNDR02  |
313703    |  DANIEL     |  EDUARDO    |             | ORTEGA      |  CISNEROS    |  15-05-1953  |  70    |  H      |  COAHUILA              |  OECD530515HCORSN01  |
310591    |  LUIS       |  MARIO      |             | FERNANDEZ   |  RIOS        |  12-01-1975  |  48    |  H      |  AGUASCALIENTES        |  FERL750112HAGRSS02  |
326699    |  MIGUEL     |  ALEJANDRO  |             | PIZARRO     |  SOTO        |  02-12-1992  |  31    |  H      |  TLAXCALA              |  PISM921202HTLZTG03  |
318546    |  CRISTINA   |  SILVIA     |             | BLANCO      |  CALDERON    |  24-02-1971  |  52    |  M      |  VERACRUZ              |  BACC710224MVELLR04  |
312303    |  PABLO      |  LUIS       |             | DELGADO     |  ZAMORA      |  10-11-1983  |  40    |  H      |  SONORA                |  DEZP831110HSOLMB04  |
330818    |  LAURA      |  NATALIA    |             | VARGAS      |  GONZALEZ    |  24-04-2013  |  10    |  M      |  BAJA CALIFORNIA SUR   |  VAGL130424MBARNRA3  |
314663    |  CRISTINA   |  SILVIA     |             | GUZMAN      |  SOTO        |  04-09-1993  |  30    |  M      |  DURANGO               |  GUSC930904MDUZTR03  |
304028    |  LUISA      |  LINDA      |             | AVILA       |  SANCHEZ     |  16-07-1962  |  61    |  M      |  NAYARIT               |  AISL620716MNAVNS05  |
324792    |  PATRICIA   |  ADRIANA    |             | VILLANUEVA  |  CASTRO      |  06-07-2004  |  19    |  M      |  GUERRERO              |  VICP040706MGULSTA5  |
303073    |  CARMEN     |  BEATRIZ    |             | GUZMAN      |  MORA        |  20-11-2014  |  9     |  M      |  COAHUILA              |  GUMC141120MCOZRRA4  |
317000    |  PATRICIA   |  ADRIANA    |             | VIDAL       |  CALDERON    |  15-04-2004  |  19    |  M      |  EXTRANJERO            |  VICP040415MEXDLTA4  |
307955    |  FRANCISCO  |  JULIO      |             | CASTRO      |  CALDERON    |  20-08-1980  |  43    |  H      |  TABASCO               |  CACF800820HTASLR05  |
329175    |  TERESA     |  VALERIA    |             | TORRES      |  GUERRA      |  12-12-2021  |  2     |  M      |  CHIAPAS               |  TOGT211212MCHRRRA2  |
318929    |  ROSA       |  ALICIA     |             | CASTRO      |  SILVA       |  05-09-1976  |  47    |  M      |  BAJA CALIFORNIA       |  CASR760905MBASLS01  |
329868    |  TERESA     |  VALERIA    |             | MEZA        |  SOLANO      |  09-06-2011  |  12    |  M      |  CHIHUAHUA             |  MEST110609MCHZLRA5  |
314501    |  TERESA     |  VALERIA    |             | MEDINA      |  MEDINA      |  21-03-2002  |  21    |  M      |  TLAXCALA              |  MEMT020321MTLDDRA2  |
319698    |  MANUEL     |  CARLOS     |             | HARO        |  VARGAS      |  11-02-2019  |  4     |  H      |  TABASCO               |  HAVM190211HTARRNA2  |
321371    |  CRISTINA   |  SILVIA     |             | MORALES     |  MORA        |  05-04-1989  |  34    |  M      |  TAMAULIPAS            |  MOMC890405MTARRR05  |
311715    |  MIGUEL     |  ALEJANDRO  |             | CASTRO      |  ROMERO      |  30-01-2002  |  21    |  H      |  GUANAJUATO            |  CARM020130HGUSMGA3  |
314708    |  DAVID      |  ENRIQUE    |             | MENDOZA     |  GALLEGOS    |  15-08-1976  |  47    |  H      |  QUINTANA ROO          |  MEGD760815HQUNLV01  |
310565    |  ANA        |  RAQUEL     |             | MENDOZA     |  MEDINA      |  09-11-1999  |  24    |  M      |  GUERRERO              |  MEMA991109MGUNDN01  |
306139    |  SOFIA      |  CLARA      |             | RIOS        |  ROSALES     |  14-07-1961  |  62    |  M      |  COAHUILA              |  RIRS610714MCOSSF05  |
328308    |  DAVID      |  ENRIQUE    |             | HERRERA     |  DELGADO     |  24-03-2023  |  62    |  H      |  CAMPECHE              |  HEDD230324HCARLVA3  |
305080    |  ISABEL     |  LOURDES    |             | CASTRO      |  VILLANUEVA  |  26-11-1980  |  43    |  M      |  YUCATAN               |  CAVI801126MYUSLS02  |
327360    |  MANUEL     |  CARLOS     |             | SOTO        |  CASTRO      |  03-01-2018  |  5     |  H      |  SONORA                |  SOCM180103HSOTSNA3  |
314178    |  PEDRO      |  GABRIEL    |             | PENA        |  RIOS        |  18-12-1955  |  68    |  H      |  GUANAJUATO            |  PERP551218HGUNSD01  |
325017    |  DANIEL     |  EDUARDO    |             | MIRANDA     |  HARO        |  14-09-1960  |  63    |  H      |  NUEVO LEON            |  MIHD600914HNURRN02  |
306650    |  CRISTINA   |  SILVIA     |             | DURAN       |  CORDOVA     |  11-10-2003  |  20    |  M      |  TABASCO               |  DUCC031011MTARRRA4  |
320647    |  PAULA      |  VICTORIA   |             | MENDOZA     |  GONZALEZ    |  29-10-1967  |  56    |  M      |  COLIMA                |  MEGP671029MCONNL03  |
313493    |  JAVIER     |  HECTOR     |             | CALDERON    |  CASTRO      |  11-06-2020  |  3     |  H      |  CHIAPAS               |  CACJ200611HCHLSVA3  |
312798    |  JAVIER     |  HECTOR     |             | GUZMAN      |  RAMIREZ     |  13-09-1985  |  38    |  H      |  JALISCO               |  GURJ850913HJAZMV02  |
306233    |  LUIS       |  MARIO      |             | HERRERA     |  NAVARRO     |  10-01-2019  |  4     |  H      |  GUANAJUATO            |  HENL190110HGURVSA3  |
329424    |  DAVID      |  ENRIQUE    |             | JIMENEZ     |  SEGURA      |  09-07-1992  |  31    |  H      |  YUCATAN               |  JISD920709HYUMGV02  |
330860    |  CRISTINA   |  SILVIA     |             | MORALES     |  CORDOVA     |  03-08-1981  |  42    |  M      |  TAMAULIPAS            |  MOCC810803MTARRR02  |
312517    |  ISABEL     |  LOURDES    |             | AGUILAR     |  ROSALES     |  19-05-2011  |  12    |  M      |  GUERRERO              |  AURI110519MGUGSSA5  |
316456    |  ANDRES     |  OSCAR      |             | JIMENEZ     |  GALLEGOS    |  12-08-1961  |  62    |  H      |  BAJA CALIFORNIA SUR   |  JIGA610812HBAMLN02  |
304617    |  ISABEL     |  LOURDES    |             | MORALES     |  MENDOZA     |  31-10-1951  |  72    |  M      |  MICHOACAN             |  MOMI511031MMIRNS01  |
309107    |  TERESA     |  VALERIA    |             | GUZMAN      |  LEON        |  04-01-2016  |  7     |  M      |  CAMPECHE              |  GULT160104MCAZNRA4  |
319748    |  ROSA       |  ALICIA     |             | MIRANDA     |  DELGADO     |  19-01-2022  |  1     |  M      |  OAXACA                |  MIDR220119MOARLSA2  |
325198    |  JUAN       |  ALBERTO    |             | HERRERA     |  MEDINA      |  29-04-2004  |  19    |  H      |  BAJA CALIFORNIA       |  HEMJ040429HBARDNA4  |
313488    |  MARIA      |  LUCIA      |             | LEON        |  RIVAS       |  08-12-2007  |  16    |  M      |  BAJA CALIFORNIA       |  LERL071208MBANVCA2  |
312556    |  LUISA      |  LINDA      |             | SANDEZ      |  MEDINA      |  26-02-1958  |  65    |  M      |  BAJA CALIFORNIA       |  SAML580226MBANDS03  |
322822    |  MARIA      |  LUCIA      |             | ORTEGA      |  SEGURA      |  04-12-2006  |  17    |  M      |  QUINTANA ROO          |  OESL061204MQURGCA5  |
331045    |  DAVID      |  ENRIQUE    |             | LUGO        |  ESPINOZA    |  27-02-1977  |  46    |  H      |  NAYARIT               |  LUED770227HNAGSV01  |
305784    |  MIGUEL     |  ALEJANDRO  |             | MENDOZA     |  RAMIREZ     |  07-07-1998  |  25    |  H      |  BAJA CALIFORNIA SUR   |  MERM980707HBANMG01  |
326955    |  DANIEL     |  EDUARDO    |             | SOSA        |  MEZA        |  22-07-2022  |  1     |  H      |  PUEBLA                |  SOMD220722HPUSZNA4  |
308582    |  DANIEL     |  EDUARDO    |             | RUIZ        |  RIOS        |  05-03-2018  |  5     |  H      |  ZACATECAS             |  RURD180305HZAZSNA5  |
300924    |  ROSA       |  ALICIA     |             | BLANCO      |  ROMERO      |  30-03-1996  |  27    |  M      |  BAJA CALIFORNIA       |  BARR960330MBALMS03  |
326347    |  ANTONIO    |  SERGIO     |             | RIOS        |  REYES       |  06-05-1986  |  37    |  H      |  OAXACA                |  RIRA860506HOASYN03  |
309273    |  JAVIER     |  HECTOR     |             | MEDINA      |  CASTRO      |  13-06-1963  |  60    |  H      |  SINALOA               |  MECJ630613HSIDSV05  |
321399    |  PATRICIA   |  ADRIANA    |             | VIDAL       |  NAVARRO     |  23-10-1987  |  36    |  M      |  TAMAULIPAS            |  VINP871023MTADVT05  |
312053    |  DAVID      |  ENRIQUE    |             | JIMENEZ     |  HERRERA     |  08-02-1991  |  32    |  H      |  TLAXCALA              |  JIHD910208HTLMRV04  |
322211    |  TERESA     |  VALERIA    |             | ORTEGA      |  CACERES     |  13-11-2005  |  18    |  M      |  COAHUILA              |  OECT051113MCORCRA1  |
323505    |  MIGUEL     |  ALEJANDRO  |             | SANCHEZ     |  SERRANO     |  24-06-1997  |  26    |  H      |  CHIHUAHUA             |  SASM970624HCHNRG02  |
313279    |  FRANCISCO  |  JULIO      |             | CASTRO      |  MORALES     |  17-06-1974  |  49    |  H      |  GUERRERO              |  CAMF740617HGUSRR02  |
321160    |  CRISTINA   |  SILVIA     |             | ORTEGA      |  ROSALES     |  07-05-1976  |  47    |  M      |  TAMAULIPAS            |  OERC760507MTARSR03  |
330639    |  FRANCISCO  |  JULIO      |             | MENDOZA     |  VALDEZ      |  25-03-1968  |  55    |  H      |  NAYARIT               |  MEVF680325HNANLR04  |
303750    |  MARIA      |  LUCIA      |             | ROMERO      |  CASTRO      |  08-01-1974  |  49    |  M      |  NUEVO LEON            |  ROCL740108MNUMSC02  |
309367    |  DANIEL     |  EDUARDO    |             | ROSALES     |  CALDERON    |  16-05-2015  |  8     |  H      |  SONORA                |  ROCD150516HSOSLNA3  |
314622    |  TERESA     |  VALERIA    |             | HERRERA     |  VALDEZ      |  02-09-1957  |  66    |  M      |  GUANAJUATO            |  HEVT570902MGURLR01  |
327188    |  CARLOS     |  FERNANDO   |             | SALAZAR     |  ROSALES     |  21-03-1998  |  25    |  H      |  PUEBLA                |  SARC980321HPULSR01  |
329275    |  ALEJANDRO  |  RODRIGO    |             | DURAN       |  ROLDAN      |  02-07-1996  |  27    |  H      |  SONORA                |  DURA960702HSORLL05  |
331789    |  CARMEN     |  BEATRIZ    |             | SEGURA      |  BLANCO      |  30-10-1983  |  40    |  M      |  NUEVO LEON            |  SEBC831030MNUGLR03  |
315255    |  PABLO      |  LUIS       |             | ESPINOZA    |  DELGADO     |  07-05-1996  |  27    |  H      |  CHIHUAHUA             |  EIDP960507HCHSLB03  |
323625    |  FRANCISCO  |  JULIO      |             | GUZMAN      |  PENA        |  24-12-2018  |  5     |  H      |  PUEBLA                |  GUPF181224HPUZNRA2  |
330250    |  CRISTINA   |  SILVIA     |             | GUZMAN      |  ROSALES     |  14-09-2002  |  21    |  M      |  GUERRERO              |  GURC020914MGUZSRA5  |
311202    |  ANDRES     |  OSCAR      |             | DELGADO     |  JIMENEZ     |  19-12-1957  |  66    |  H      |  VERACRUZ              |  DEJA571219HVELMN04  |
311268    |  LUISA      |  LINDA      |             | RIOS        |  ROLDAN      |  16-07-1976  |  47    |  M      |  AGUASCALIENTES        |  RIRL760716MAGSLS05  |
322490    |  PAULA      |  VICTORIA   |             | GUZMAN      |  SANDEZ      |  12-11-1986  |  37    |  M      |  HIDALGO               |  GUSP861112MHIZNL02  |
305470    |  ROSA       |  ALICIA     |             | CORDOVA     |  LEON        |  09-06-2021  |  2     |  M      |  QUERETARO             |  COLR210609MQURNSA2  |
313741    |  TERESA     |  VALERIA    |             | MORALES     |  CASTRO      |  17-04-1995  |  28    |  M      |  CHIAPAS               |  MOCT950417MCHRSR03  |
304013    |  MANUEL     |  CARLOS     |             | SEGURA      |  MORA        |  08-02-1985  |  38    |  H      |  PUEBLA                |  SEMM850208HPUGRN03  |
324902    |  CARMEN     |  BEATRIZ    |             | DELGADO     |  HERRERA     |  18-04-1993  |  30    |  M      |  GUERRERO              |  DEHC930418MGULRR02  |
331192    |  PEDRO      |  GABRIEL    |             | AGUILAR     |  ESPINOZA    |  18-06-1980  |  43    |  H      |  EXTRANJERO            |  AUEP800618HEXGSD04  |
329686    |  PAULA      |  VICTORIA   |             | SANCHEZ     |  MENDOZA     |  25-12-1967  |  56    |  M      |  OAXACA                |  SAMP671225MOANNL04  |
310668    |  ANA        |  RAQUEL     |             | VALDEZ      |  CASTRO      |  06-01-2005  |  18    |  M      |  ZACATECAS             |  VACA050106MZALSNA4  |
315270    |  FRANCISCO  |  JULIO      |             | VILLANUEVA  |  GUERRA      |  15-10-2004  |  19    |  H      |  MEXICO                |  VIGF041015HMELRRA3  |
306953    |  DAVID      |  ENRIQUE    |             | MENDOZA     |  GONZALEZ    |  07-03-1991  |  32    |  H      |  OAXACA                |  MEGD910307HOANNV02  |
323899    |  CARMEN     |  BEATRIZ    |             | PIZARRO     |  NAVARRO     |  08-08-1981  |  42    |  M      |  NAYARIT               |  PINC810808MNAZVR03  |
301424    |  LUIS       |  MARIO      |             | RIOS        |  MEZA        |  01-07-1960  |  63    |  H      |  COAHUILA              |  RIML600701HCOSZS01  |
312473    |  LUISA      |  LINDA      |             | MENDOZA     |  SOSA        |  11-11-1952  |  71    |  M      |  TLAXCALA              |  MESL521111MTLNSS04  |
323584    |  LUISA      |  LINDA      |             | ROJAS       |  AGUILAR     |  14-10-2006  |  17    |  M      |  QUINTANA ROO          |  ROAL061014MQUJGSA5  |
317629    |  FRANCISCO  |  JULIO      |             | AVILA       |  DURAN       |  16-04-2004  |  19    |  H      |  VERACRUZ              |  AIDF040416HVEVRRA5  |
305610    |  PABLO      |  LUIS       |             | REYES       |  MIRANDA     |  27-08-2010  |  13    |  H      |  YUCATAN               |  REMP100827HYUYRBA5  |
314131    |  PABLO      |  LUIS       |             | VARGAS      |  VILLANUEVA  |  14-02-2004  |  19    |  H      |  CAMPECHE              |  VAVP040214HCARLBA3  |
321578    |  TERESA     |  VALERIA    |             | ORTEGA      |  RAMIREZ     |  16-07-1991  |  32    |  M      |  BAJA CALIFORNIA SUR   |  OERT910716MBARMR01  |
