      2161 ||     300019 ||    MIGUEL ||          HIDALGO ||           FLORES ||       HOMBRE ||          InvCien ||   21 ||    1016520
        69 ||     307865 ||   ANTONIA ||             DIAZ ||            GARZA ||        MUJER ||           Enferm ||   22 ||    1019902
       465 ||     307868 || GUILLERMO ||          PAREDES ||          ALVAREZ ||       HOMBRE ||        Arquitect ||   21 ||    1019963
       245 ||     307915 ||      JUAN ||             LEON ||           MOLINA ||       HOMBRE ||          GteProj ||   27 ||    1002116
      1965 ||     307926 ||  FERNANDO ||           CHACON ||           TORRES ||       HOMBRE ||          EspERen ||   50 ||    1032207
       985 ||     307949 ||    RAQUEL ||         MENENDEZ ||          HERRERA ||        MUJER ||           EdCont ||   35 ||    1029555
      1627 ||     307950 ||  PATRICIA ||         IGLESIAS ||           TORRES ||        MUJER ||          TrabSoc ||   28 ||    1002416
      2735 ||     307952 ||      LUIS ||         QUINTERO ||            RUBIO ||       HOMBRE ||          AnlVent ||   24 ||    1029551
       558 ||     307956 ||     SOFIA ||         ALVARADO ||             SOTO ||        MUJER ||          TrabSoc ||   39 ||    1022593
      2341 ||     307959 ||     JULIA ||            ROMAN ||           VARELA ||        MUJER ||           AsServ ||   25 ||    1011288
      1846 ||     307985 ||   ENRIQUE ||         ESPINOSA ||            ORTIZ ||       HOMBRE ||          Abogado ||   27 ||    1020253
      2511 ||     308008 ||    MANUEL ||        MALDONADO ||            PARDO ||       HOMBRE ||           MedGen ||   22 ||    1002550
       662 ||     308013 ||    ISRAEL ||           TORRES ||            SILVA ||       HOMBRE ||            DisUX ||   47 ||    1029909
      1207 ||     308015 || ALEJANDRO ||         IGLESIAS ||            URIBE ||       HOMBRE ||           EspLog ||   43 ||    1013978
      3196 ||     308016 ||      JOSE ||          CAMACHO ||           MACIEL ||       HOMBRE ||          IngElec ||   25 ||    1028817
      1560 ||     308021 ||    ARTURO ||            TOVAR ||            GARZA ||       HOMBRE ||            DisUX ||   37 ||    1009604
      1328 ||     308030 ||     SONIA ||             SOSA ||          VASQUEZ ||        MUJER ||          ChefEje ||   45 ||    1005647
      2605 ||     308031 ||   ENRIQUE ||             LEAL ||         IGLESIAS ||       HOMBRE ||           EspLog ||   31 ||    1025414
       376 ||     308044 ||  GABRIELA ||           SUAREZ ||         GONZALES ||        MUJER ||           TecSup ||   32 ||    1004626
      1738 ||     308049 ||   BEATRIZ ||         ESTRELLA ||          PACHECO ||        MUJER ||          AnMktDg ||   46 ||    1015539
      2462 ||     308085 ||   BEATRIZ ||            REYES ||          HIDALGO ||        MUJER ||          Abogado ||   32 ||    1026632
      1766 ||     308086 ||  GABRIELA ||             DIAZ ||             LEON ||        MUJER ||          ChefEje ||   22 ||    1003534
      3220 ||     308087 ||   ERNESTO ||            RUBIO ||          BELTRAN ||       HOMBRE ||          IngElec ||   49 ||    1024460
      2922 ||     308092 ||   ANTONIA ||           MACIAS ||        CONTRERAS ||        MUJER ||           TecSup ||   47 ||    1023513
       859 ||     308093 ||     MARiA ||            ROJAS ||            TOVAR ||        MUJER ||           EspSeg ||   36 ||    1028929
      2108 ||     308098 ||     OSCAR ||        CERVANTES ||          DELGADO ||       HOMBRE ||          AnlSist ||   47 ||    1025999
       982 ||     308114 ||     SOFIA ||          CORDERO ||          ROSALES ||        MUJER ||           EspSeg ||   37 ||    1019600
      3024 ||     308118 ||    JAVIER ||          VASQUEZ ||          RAMIREZ ||       HOMBRE ||          DevSoft ||   43 ||    1015112
       145 ||     308129 ||   EDUARDO ||          ESCOBAR ||            ORTIZ ||       HOMBRE ||          EspRRHH ||   27 ||    1017859
       959 ||     308132 ||    GLORIA ||           ROLDAN ||             PENA ||        MUJER ||          DevSoft ||   29 ||    1018792
      2048 ||     308140 ||   ERNESTO ||          BARRIOS ||          MENDOZA ||       HOMBRE ||           EdCont ||   25 ||    1001310
      2049 ||     308173 ||   ADRIANA ||           MORENO ||           VALDES ||        MUJER ||           Enferm ||   37 ||    1026734
      2808 ||     308183 ||  GABRIELA ||           MEDINA ||         ESPINOSA ||        MUJER ||           EspLog ||   43 ||    1001049
      3273 ||     308202 ||    AURORA ||        MALDONADO ||         SANDOVAL ||        MUJER ||          EspRRHH ||   37 ||    1020986
      1113 ||     308211 ||      RAUL ||           MORENO ||          CABRERA ||       HOMBRE ||          AnMktDg ||   37 ||    1001944
       275 ||     308214 ||   ROBERTO ||          MIRANDA ||         VALENCIA ||       HOMBRE ||          Abogado ||   43 ||    1005299
        76 ||     308256 ||     JORGE ||         CASILLAS ||            OCHOA ||       HOMBRE ||          TrabSoc ||   32 ||    1031077
       204 ||     308267 ||    JAVIER ||          PACHECO ||           CHACON ||       HOMBRE ||           IngRed ||   30 ||    1029018
      2030 ||     308271 ||  VICTORIA ||          BELTRAN ||          CAMACHO ||        MUJER ||           IngRed ||   18 ||    1028087
         4 ||     308286 ||  CONSUELO ||          VASQUEZ ||         GUERRERO ||        MUJER ||         ProfPrim ||   44 ||    1008058
      2178 ||     308315 ||  MERCEDES ||           ROMERO ||         VALENCIA ||        MUJER ||           IngRed ||   48 ||    1023727
      1576 ||     308325 ||   ANTONIO ||         GONZALES ||            TOVAR ||       HOMBRE ||           EspLog ||   50 ||    1004678
      3112 ||     308333 ||    SUSANA ||         ESPINOSA ||            URIBE ||        MUJER ||         AsistAdm ||   18 ||    1026739
      1489 ||     308339 ||   EDUARDO ||            RUBIO ||          SALAZAR ||       HOMBRE ||          RepVInt ||   37 ||    1022129
      2436 ||     308344 ||    CARLOS ||            TOVAR ||         ESPINOSA ||       HOMBRE ||           EspLog ||   41 ||    1031350
       234 ||     308358 ||     MARTA ||            ROMAN ||          HERRERA ||        MUJER ||          Abogado ||   28 ||    1027175
      2028 ||     308371 ||   ERNESTO ||          PACHECO ||           ZAMORA ||       HOMBRE ||          ConsFin ||   35 ||    1020411
       282 ||     308384 ||    AURORA ||           CHACON ||            URIBE ||        MUJER ||            PsOrg ||   20 ||    1012948
       331 ||     308397 ||     JULIA ||          MERCADO ||            ROJAS ||        MUJER ||          RepVInt ||   28 ||    1006745
       345 ||     308402 ||    CARLOS ||            URIBE ||         ESPINOZA ||       HOMBRE ||          RepVInt ||   42 ||    1013143
      3134 ||     308410 ||     SONIA ||         ESPINOSA ||           MEDINA ||        MUJER ||           MedGen ||   50 ||    1019159
      1195 ||     308414 ||  MERCEDES ||         ESTRELLA ||         ESTRELLA ||        MUJER ||          Abogado ||   34 ||    1006246
      2384 ||     308432 || GUILLERMO ||          PACHECO ||         BAUTISTA ||       HOMBRE ||        Arquitect ||   49 ||    1020095
       290 ||     308433 || ALEJANDRO ||          AGUILAR ||         ESTRELLA ||       HOMBRE ||          AnlVent ||   32 ||    1007552
      1127 ||     308444 ||    AURORA ||            RAMOS ||          BARRIOS ||        MUJER ||         IngCivil ||   43 ||    1009322
      1015 ||     308449 ||     PILAR ||             VEGA ||            REYES ||        MUJER ||          Contado ||   20 ||    1010707
       342 ||     308460 || ALEJANDRA ||            OCHOA ||        CONTRERAS ||        MUJER ||            PsOrg ||   26 ||    1000986
       813 ||     308464 || ALEJANDRO ||             VEGA ||             SOSA ||       HOMBRE ||          RepVInt ||   19 ||    1015400
      3092 ||     308472 ||   ALBERTO ||          MERCADO ||            REYES ||       HOMBRE ||          Abogado ||   48 ||    1015328
      1798 ||     308486 ||     MARIO ||         ESPINOSA ||             RIOS ||       HOMBRE ||          Contado ||   41 ||    1017782
       967 ||     308489 ||   ALBERTO ||        MALDONADO ||            NUNEZ ||       HOMBRE ||         IngCivil ||   49 ||    1020199
      1128 ||     308498 ||      JUAN ||          CORDERO ||          CALZADA ||       HOMBRE ||           EspSeg ||   49 ||    1004281
      1359 ||     308501 ||     SOFIA ||        CONTRERAS ||         GUERRERO ||        MUJER ||           EspSeg ||   46 ||    1004684
       854 ||     308507 ||    JAVIER ||          AGUILAR ||            GOMEZ ||       HOMBRE ||          AnlSist ||   29 ||    1010934
      2675 ||     308514 ||    CARLOS ||         CASILLAS ||          PAREDES ||       HOMBRE ||           Enferm ||   39 ||    1007240
       865 ||     308526 ||     JULIA ||            SOLIS ||          CABRERA ||        MUJER ||            DisUX ||   23 ||    1011760
       100 ||     308531 || GUILLERMO ||           VARELA ||             DIAZ ||       HOMBRE ||           EspLog ||   48 ||    1011422
      2084 ||     308533 ||    CARLOS ||            ROJAS ||             SOTO ||       HOMBRE ||          ConsFin ||   46 ||    1023027
       726 ||     308548 ||   EDUARDO ||             LEON ||            LOPEZ ||       HOMBRE ||         IngCivil ||   21 ||    1008101
       764 ||     308556 ||     MARIO ||         CASTILLO ||            DURAN ||       HOMBRE ||          DevSoft ||   45 ||    1009352
       106 ||     308565 || FRANCISCO ||           GUZMAN ||          DELGADO ||       HOMBRE ||           TecSup ||   50 ||    1010415
      3251 ||     308570 ||     MARiA ||            ROJAS ||         CASTILLO ||        MUJER ||           EdCont ||   32 ||    1031337
      2349 ||     308577 ||  MERCEDES ||             SOSA ||        HERNANDEZ ||        MUJER ||           IngRed ||   23 ||    1022810
       572 ||     308579 || ALEJANDRA ||         ESPINOSA ||         CASILLAS ||        MUJER ||          ConsFin ||   33 ||    1026492
       241 ||     308590 ||  MERCEDES ||          PAREDES ||             LEAL ||        MUJER ||          GteProj ||   38 ||    1025937
      3291 ||     308599 ||  PATRICIA ||         ALVARADO ||            LOPEZ ||        MUJER ||           AsServ ||   49 ||    1024154
      2530 ||     308607 ||     PAULA ||            SILVA ||          AGUILAR ||        MUJER ||          Traduct ||   27 ||    1014166
      2200 ||     308619 ||   ANTONIO ||          ROSALES ||          CALZADA ||       HOMBRE ||          EspERen ||   39 ||    1015394
      2429 ||     308627 ||    ISRAEL ||            REYES ||           MEDINA ||       HOMBRE ||          InvCien ||   46 ||    1032450
      1755 ||     308630 ||     LAURA ||          MIRANDA ||          PACHECO ||        MUJER ||           EspLog ||   29 ||    1017975
      1617 ||     308638 ||    AURORA ||            PARDO ||            PARDO ||        MUJER ||          ChefEje ||   34 ||    1001894
      2305 ||     308640 ||   RICARDO ||         VALENCIA ||         VALENCIA ||       HOMBRE ||            PsOrg ||   26 ||    1023431
      2635 ||     308641 ||    CARLOS ||           MACIAS ||         CASILLAS ||       HOMBRE ||          EspERen ||   23 ||    1009341
       371 ||     308674 ||  SALVADOR ||         ESPINOSA ||       VALENZUELA ||       HOMBRE ||          Contado ||   22 ||    1013948
      1316 ||     308687 ||     LAURA ||          SERRANO ||            URIBE ||        MUJER ||           EspLog ||   21 ||    1008346
        58 ||     308700 ||    AURORA ||         QUINTERO ||       VALENZUELA ||        MUJER ||          EspRRHH ||   31 ||    1013329
       221 ||     308711 ||     PEDRO ||           MACIAS ||           TORRES ||       HOMBRE ||         AsistAdm ||   42 ||    1016241
      2269 ||     308714 ||  CONSUELO ||            ROJAS ||            PARDO ||        MUJER ||          EspERen ||   25 ||    1019624
      3358 ||     308728 || ALEJANDRA ||         ESTRELLA ||       VALENZUELA ||        MUJER ||          TrabSoc ||   23 ||    1003841
      1312 ||     308729 ||      JOSE ||            NUNEZ ||            ARIAS ||       HOMBRE ||           MedGen ||   24 ||    1023180
      1466 ||     308732 ||  VICTORIA ||         GUERRERO ||          VASQUEZ ||        MUJER ||           AsServ ||   47 ||    1017615
      2545 ||     308734 || ALEJANDRA ||            LOPEZ ||           ZAMORA ||        MUJER ||         IngCivil ||   46 ||    1000830
        20 ||     308765 ||  SALVADOR ||          AGUILAR ||         GONZALES ||       HOMBRE ||         AnlDatos ||   30 ||    1028378
       829 ||     308767 ||    HECTOR ||            PARDO ||          MERCADO ||       HOMBRE ||          InvCien ||   23 ||    1024804
      2303 ||     308789 || GUILLERMO ||             CRUZ ||            SILVA ||       HOMBRE ||          EspERen ||   39 ||    1012896
       598 ||     308790 ||     JORGE ||             SOSA ||           TORRES ||       HOMBRE ||          EspERen ||   25 ||    1017504
       732 ||     308802 ||   BEATRIZ ||         ESPINOSA ||           ROLDAN ||        MUJER ||         IngCivil ||   39 ||    1008165
      3204 ||     308809 || GUILLERMO ||            SILVA ||            RAMOS ||       HOMBRE ||         AsistAdm ||   49 ||    1029281
      2350 ||     308819 ||    CARMEN ||        CERVANTES ||            SOLIS ||        MUJER ||         AsistAdm ||   35 ||    1013802
      1913 ||     308820 ||    MIGUEL ||         VALENCIA ||         CASILLAS ||       HOMBRE ||          ConsFin ||   48 ||    1014398
      2670 ||     308822 ||   ALBERTO ||       VILLANUEVA ||             MORA ||       HOMBRE ||           EdCont ||   50 ||    1008348
       516 ||     308836 ||    SILVIA ||          MUNGUIA ||          CABRERA ||        MUJER ||           EspLog ||   25 ||    1000565
      1826 ||     308839 ||  VICTORIA ||          MENDOZA ||         ESPINOZA ||        MUJER ||         ProfPrim ||   21 ||    1005364
      1423 ||     308852 ||  FERNANDO ||            ROJAS ||           FLORES ||       HOMBRE ||         AnlDatos ||   23 ||    1011252
      2867 ||     308857 ||    RAQUEL ||           MEDINA ||          RAMIREZ ||        MUJER ||         ProfPrim ||   28 ||    1019936
      2071 ||     308867 ||   ANTONIO ||        CONTRERAS ||          PAREDES ||       HOMBRE ||          ChefEje ||   44 ||    1015712
       399 ||     308886 ||   RICARDO ||        FERNANDEZ ||         ESPINOSA ||       HOMBRE ||           EdCont ||   37 ||    1003806
      1897 ||     308893 ||  MERCEDES ||             SOSA ||         SANDOVAL ||        MUJER ||          InvCien ||   31 ||    1011360
      1540 ||     308922 ||      JOSE ||             VEGA ||           RIVERA ||       HOMBRE ||          RepVInt ||   20 ||    1015377
      1226 ||     308927 ||    SUSANA ||            ROMAN ||          CALZADA ||        MUJER ||         AnlDatos ||   24 ||    1026130
       265 ||     308944 ||    AURORA ||             LEAL ||          AGUILAR ||        MUJER ||           EspSeg ||   29 ||    1022193
      3179 ||     308960 ||      JUAN ||           FLORES ||            RUBIO ||       HOMBRE ||            PsOrg ||   19 ||    1026118
        90 ||     308973 || ALEJANDRA ||           VARELA ||            PARDO ||        MUJER ||          Abogado ||   19 ||    1008131
      2247 ||     308974 ||      RAUL ||          CORDERO ||         MENENDEZ ||       HOMBRE ||          IngElec ||   32 ||    1030390
      3141 ||     308979 ||    ARTURO ||         ESPINOSA ||           GUZMAN ||       HOMBRE ||           MedGen ||   28 ||    1012247
       803 ||     308982 ||    AURORA ||           MEDINA ||           MEDINA ||        MUJER ||         AnlDatos ||   20 ||    1025350
       402 ||     308992 ||     SOFIA ||        FERNANDEZ ||            PARDO ||        MUJER ||          Abogado ||   31 ||    1007222
      2089 ||     309001 ||     MARTA ||            RAMOS ||          AGUILAR ||        MUJER ||            PsOrg ||   31 ||    1016481
      1058 ||     309013 ||     MARIO ||        HERNANDEZ ||            ROJAS ||       HOMBRE ||         AsistAdm ||   18 ||    1021969
       294 ||     309019 ||  SALVADOR ||          PAREDES ||           CHACON ||       HOMBRE ||        Arquitect ||   27 ||    1030499
      1743 ||     309025 ||      JUAN ||        CASTANEDA ||            NUNEZ ||       HOMBRE ||         AsistAdm ||   32 ||    1028361
      2333 ||     309053 ||    RAQUEL ||          MENDOZA ||            ROMAN ||        MUJER ||           TecSup ||   26 ||    1009657
       719 ||     309058 ||    ARTURO ||        FERNANDEZ ||            REYES ||       HOMBRE ||         AnlDatos ||   35 ||    1022418
        26 ||     309080 ||    SUSANA ||         IGLESIAS ||             MORA ||        MUJER ||          Traduct ||   39 ||    1001264
       420 ||     309094 ||   ADRIANA ||          DELGADO ||        CONTRERAS ||        MUJER ||         ProfPrim ||   39 ||    1016646
      1757 ||     309103 ||   NATALIA ||             CRUZ ||          SERRANO ||        MUJER ||           EdCont ||   26 ||    1020103
      2677 ||     309113 ||     SONIA ||             RIOS ||           TORRES ||        MUJER ||          IngElec ||   47 ||    1003282
      3090 ||     309134 ||     OSCAR ||          AGUILAR ||           MENDEZ ||       HOMBRE ||         AsistAdm ||   24 ||    1015961
      3304 ||     309142 ||    ISRAEL ||          HIDALGO ||           ROLDAN ||       HOMBRE ||          EspERen ||   34 ||    1002248
      1521 ||     309179 ||   ALBERTO ||             SOSA ||             LEAL ||       HOMBRE ||           Enferm ||   24 ||    1032439
       364 ||     309195 ||    SILVIA ||            OCHOA ||           ROLDAN ||        MUJER ||         AnlDatos ||   24 ||    1015099
       681 ||     309204 ||     SOFIA ||            DURAN ||            PARDO ||        MUJER ||          ChefEje ||   44 ||    1018501
       946 ||     309207 ||   ARMANDO ||             SOTO ||          ROSALES ||       HOMBRE ||          DisGraf ||   49 ||    1027513
       700 ||     309213 ||     PILAR ||          MIRANDA ||           MEDINA ||        MUJER ||           Enferm ||   33 ||    1027011
      2051 ||     309221 ||   ARMANDO ||             VEGA ||            GARZA ||       HOMBRE ||         IngCivil ||   44 ||    1005990
       615 ||     309228 ||     SONIA ||          ROSALES ||         MENENDEZ ||        MUJER ||          ChefEje ||   33 ||    1000288
      1283 ||     309237 ||     JORGE ||          MIRANDA ||         VALENCIA ||       HOMBRE ||           TecSup ||   20 ||    1015957
      2389 ||     309240 ||   ANTONIA ||       VALENZUELA ||            SILVA ||        MUJER ||           IngRed ||   18 ||    1013934
      2449 ||     309259 ||  SALVADOR ||          ROSALES ||             SOSA ||       HOMBRE ||          IngElec ||   25 ||    1001559
      1801 ||     309264 ||  MERCEDES ||           OSORIO ||           MACIAS ||        MUJER ||        Arquitect ||   42 ||    1032540
       903 ||     309283 || ALEJANDRO ||         ESPINOSA ||             SOTO ||       HOMBRE ||          IngElec ||   19 ||    1015929
      1008 ||     309298 ||      LUIS ||           MACIEL ||         SANDOVAL ||       HOMBRE ||          IngElec ||   42 ||    1009152
      1539 ||     309312 ||   ENRIQUE ||          SERRANO ||          BELTRAN ||       HOMBRE ||          Contado ||   21 ||    1008093
      1000 ||     309313 ||    MANUEL ||           MENDEZ ||           FLORES ||       HOMBRE ||           EspSeg ||   45 ||    1003101
      1043 ||     309328 ||   NATALIA ||         BAUTISTA ||         CASTILLO ||        MUJER ||          Abogado ||   48 ||    1025121
      2865 ||     309331 ||    MIGUEL ||           VARGAS ||             VEGA ||       HOMBRE ||            DisUX ||   40 ||    1017363
      2175 ||     309344 ||     MARIO ||           MORENO ||           FLORES ||       HOMBRE ||          Traduct ||   26 ||    1005950
      3234 ||     309345 ||    ARTURO ||           ROLDAN ||           VALDES ||       HOMBRE ||           TecSup ||   26 ||    1022606
      1235 ||     309369 ||     JULIA ||         CASTILLO ||        HERNANDEZ ||        MUJER ||          EspERen ||   24 ||    1027614
        19 ||     309371 ||      ROSA ||          ALVAREZ ||          HERRERA ||        MUJER ||           AsServ ||   20 ||    1028688
        38 ||     309384 ||  CONSUELO ||       VILLANUEVA ||          CORDERO ||        MUJER ||           AsServ ||   44 ||    1013229
      2649 ||     309389 ||   LOURDES ||          CABRERA ||           VARGAS ||        MUJER ||         AsistAdm ||   24 ||    1021801
      1307 ||     309395 ||  MERCEDES ||            LOPEZ ||          SERRANO ||        MUJER ||         AsistAdm ||   29 ||    1032692
      1297 ||     309402 ||     JORGE ||            SILVA ||        FERNANDEZ ||       HOMBRE ||           EdCont ||   21 ||    1012842
      3267 ||     309414 ||    RAQUEL ||         CASTILLO ||            DURAN ||        MUJER ||          RepVInt ||   50 ||    1008282
      1404 ||     309427 ||     SONIA ||          MIRANDA ||            ROMAN ||        MUJER ||           MedGen ||   43 ||    1006895
       957 ||     309428 ||    SILVIA ||          ROSALES ||        HERNANDEZ ||        MUJER ||          Traduct ||   28 ||    1012899
      2331 ||     309438 ||   ARMANDO ||          JIMENEZ ||             VEGA ||       HOMBRE ||          ChefEje ||   43 ||    1016995
       264 ||     309445 ||    ISABEL ||             LARA ||          ALVAREZ ||        MUJER ||          AnlSist ||   43 ||    1026636
      3168 ||     309456 ||   ALBERTO ||         SANDOVAL ||         BAUTISTA ||       HOMBRE ||         AsistAdm ||   20 ||    1018580
      1287 ||     309459 ||    HECTOR ||        CERVANTES ||         IGLESIAS ||       HOMBRE ||          AnlVent ||   46 ||    1030224
       868 ||     309465 ||   EDUARDO ||           MACIEL ||            ROMAN ||       HOMBRE ||          AnMktDg ||   21 ||    1030704
      1772 ||     309466 ||    RAQUEL ||           MACIEL ||            DURAN ||        MUJER ||          EspERen ||   50 ||    1028287
       452 ||     309467 ||      LUIS ||            REYES ||          DELGADO ||       HOMBRE ||          Traduct ||   46 ||    1026132
       547 ||     309476 ||   ARMANDO ||         CASILLAS ||          CAMACHO ||       HOMBRE ||           TecSup ||   39 ||    1013823
       899 ||     309485 ||     JORGE ||            RAMOS ||            ROJAS ||       HOMBRE ||          GteProj ||   36 ||    1010533
      3225 ||     309495 || GUILLERMO ||         ESTRELLA ||          CAMACHO ||       HOMBRE ||            DisUX ||   46 ||    1024759
      2433 ||     309498 ||    DANIEL ||         ALVARADO ||            RUBIO ||       HOMBRE ||           EdCont ||   33 ||    1013563
      2302 ||     309499 ||   ERNESTO ||         GUERRERO ||            URIBE ||       HOMBRE ||           IngRed ||   28 ||    1029439
       575 ||     309510 ||     JULIA ||           VARELA ||        CERVANTES ||        MUJER ||          ChefEje ||   50 ||    1015169
       260 ||     309520 ||    HECTOR ||         GUERRERO ||       VALENZUELA ||       HOMBRE ||           MedGen ||   29 ||    1007931
      2402 ||     309532 ||     MARiA ||            ROJAS ||         ESPINOSA ||        MUJER ||          GteProj ||   35 ||    1001447
       727 ||     309540 ||    GLORIA ||          AGUILAR ||            RUBIO ||        MUJER ||         IngCivil ||   48 ||    1015660
       387 ||     309549 ||     LAURA ||          MERCADO ||          BARRIOS ||        MUJER ||          ChefEje ||   44 ||    1012076
       542 ||     309552 ||     PILAR ||          CALZADA ||       VALENZUELA ||        MUJER ||         AsistAdm ||   24 ||    1028689
      2895 ||     309576 ||   ERNESTO ||             LARA ||        CERVANTES ||       HOMBRE ||          Abogado ||   47 ||    1021959
       489 ||     309610 ||  GABRIELA ||            SOLIS ||          CORDERO ||        MUJER ||          AnMktDg ||   38 ||    1005544
       129 ||     309627 ||       ANA ||             CRUZ ||       VALENZUELA ||        MUJER ||          DevSoft ||   28 ||    1010491
      2699 ||     309637 ||     MARTA ||            ROJAS ||          BELTRAN ||        MUJER ||          Contado ||   28 ||    1014655
      1464 ||     309638 ||    RAQUEL ||          RAMIREZ ||             MORA ||        MUJER ||           AsServ ||   20 ||    1027396
      2993 ||     309655 ||   ANTONIA ||            SILVA ||             LARA ||        MUJER ||        Arquitect ||   44 ||    1019876
      2088 ||     309656 ||      ROSA ||           MORENO ||            ARIAS ||        MUJER ||          ChefEje ||   38 ||    1014881
      1454 ||     309657 ||     MARTA ||            ARIAS ||           TORRES ||        MUJER ||          TrabSoc ||   36 ||    1012917
      2238 ||     309660 ||    MIGUEL ||        CASTANEDA ||           MACIEL ||       HOMBRE ||            PsOrg ||   28 ||    1002085
      2584 ||     309661 ||   ANTONIA ||         CASILLAS ||             PENA ||        MUJER ||           IngRed ||   32 ||    1019665
       225 ||     309670 ||     JULIA ||             SOTO ||          BARRIOS ||        MUJER ||          RepVInt ||   21 ||    1022133
       117 ||     309678 || ALEJANDRO ||            LOPEZ ||            OCHOA ||       HOMBRE ||        Arquitect ||   49 ||    1014007
      1173 ||     309684 ||   ROBERTO ||         ESPINOSA ||           MACIAS ||       HOMBRE ||          ChefEje ||   45 ||    1026190
      3302 ||     309686 ||   ALBERTO ||         BAUTISTA ||             DIAZ ||       HOMBRE ||          DisGraf ||   38 ||    1010124
      2227 ||     309688 ||   NATALIA ||          ALVAREZ ||        CERVANTES ||        MUJER ||          Contado ||   24 ||    1021312
      1353 ||     309695 ||     PAULA ||             LEAL ||        FERNANDEZ ||        MUJER ||          EspERen ||   36 ||    1024448
      2188 ||     309709 ||    GLORIA ||         CASTILLO ||         ESTRELLA ||        MUJER ||           EspLog ||   39 ||    1017370
      3158 ||     309741 ||    HECTOR ||            ROJAS ||         VALENCIA ||       HOMBRE ||         ProfPrim ||   24 ||    1010552
       657 ||     309744 ||    ISRAEL ||        HERNANDEZ ||        HERNANDEZ ||       HOMBRE ||         ProfPrim ||   38 ||    1016883
       113 ||     309746 ||     MARiA ||            RUBIO ||           OSORIO ||        MUJER ||           EdCont ||   49 ||    1014106
      1803 ||     309748 || FRANCISCO ||             DIAZ ||            GARZA ||       HOMBRE ||           EspSeg ||   28 ||    1027449
      3235 ||     309756 ||    MIGUEL ||         IGLESIAS ||           ROMERO ||       HOMBRE ||          Contado ||   22 ||    1009171
      1044 ||     309770 ||     SONIA ||             LEAL ||           MOLINA ||        MUJER ||          DevSoft ||   28 ||    1021658
      3345 ||     309775 ||     LAURA ||            GOMEZ ||           MEDINA ||        MUJER ||          EspRRHH ||   28 ||    1032366
      2483 ||     309777 || GUILLERMO ||           FLORES ||           ROMERO ||       HOMBRE ||          RepVInt ||   31 ||    1006170
      1217 ||     309782 ||     JULIA ||          RAMIREZ ||         ESPINOSA ||        MUJER ||         AnlDatos ||   44 ||    1005217
      2985 ||     309791 ||     LAURA ||           MOLINA ||         ESPINOZA ||        MUJER ||          TrabSoc ||   41 ||    1019507
      1841 ||     309802 ||     LAURA ||            RUBIO ||        CONTRERAS ||        MUJER ||           AsServ ||   43 ||    1017858
      1823 ||     309813 ||    SILVIA ||          ROSALES ||          ROSALES ||        MUJER ||        Arquitect ||   18 ||    1005012
      1285 ||     309834 ||   ADRIANA ||           SUAREZ ||          PACHECO ||        MUJER ||           EdCont ||   44 ||    1027037
      2169 ||     309842 ||     CLARA ||          BARRIOS ||        FERNANDEZ ||        MUJER ||          AnlSist ||   19 ||    1022282
      1087 ||     309846 ||  CONSUELO ||        FERNANDEZ ||           ROMERO ||        MUJER ||          Contado ||   44 ||    1024058
      1213 ||     309847 ||      LUIS ||           ZAMORA ||           VALDES ||       HOMBRE ||           MedGen ||   18 ||    1008065
       144 ||     309860 ||   ALBERTO ||          PAREDES ||        FERNANDEZ ||       HOMBRE ||          Traduct ||   33 ||    1018446
       679 ||     309897 ||   ALBERTO ||          AGUILAR ||         ESPINOSA ||       HOMBRE ||         IngCivil ||   31 ||    1017040
      3281 ||     309907 ||    EMILIO ||            ROJAS ||            SILVA ||       HOMBRE ||          Abogado ||   45 ||    1029060
      2425 ||     309912 ||    JAVIER ||         CASILLAS ||          CABRERA ||       HOMBRE ||          GteProj ||   28 ||    1011673
      2990 ||     309934 ||  PATRICIA ||            OCHOA ||           MACIEL ||        MUJER ||          DevSoft ||   29 ||    1024654
      2529 ||     309940 || GUILLERMO ||            RUBIO ||             RIOS ||       HOMBRE ||           EspLog ||   45 ||    1017675
       469 ||     309944 ||    EMILIO ||             SOSA ||          VASQUEZ ||       HOMBRE ||          InvCien ||   36 ||    1022140
      3018 ||     309946 ||    RAQUEL ||          VASQUEZ ||             DIAZ ||        MUJER ||          ChefEje ||   40 ||    1026223
      2348 ||     309953 ||     PAULA ||            SOLIS ||         VALENCIA ||        MUJER ||            PsOrg ||   49 ||    1020071
      1286 ||     309957 ||    CARMEN ||           OSORIO ||          SALAZAR ||        MUJER ||          IngElec ||   48 ||    1025047
      3123 ||     309963 ||      RAUL ||            GARZA ||           SOLANO ||       HOMBRE ||          DevSoft ||   26 ||    1029328
      1396 ||     309980 || GUILLERMO ||         CASILLAS ||         MENENDEZ ||       HOMBRE ||           EdCont ||   47 ||    1001614
       531 ||     310002 ||  GABRIELA ||            ORTIZ ||           ROLDAN ||        MUJER ||          ChefEje ||   45 ||    1002203
      3195 ||     310003 ||      ROSA ||             SOTO ||         VALENCIA ||        MUJER ||          AnlSist ||   42 ||    1016064
      1668 ||     310008 ||    SUSANA ||           GUZMAN ||          BARRIOS ||        MUJER ||          Traduct ||   26 ||    1000210
      2520 ||     310032 || ALEJANDRO ||            ORTIZ ||          CABRERA ||       HOMBRE ||         AnlDatos ||   20 ||    1002899
